no,keyword,keyword_ko,runtime,like,title,title_ko,channel,date
66,耽罗文化节,탐라문화제,2:18,2326,热烈庆祝江西宜丰天宝2023首届罗酒文化节仪式胜利开幕！文化助力乡村振兴，希望2023年以后大家都跨入一个崭新的年代，国泰民安，山河无恙，人间皆安！祝大家新年快乐！好运连连！兔年吉祥！万事如意！,장시성 이펑톈바오 2023에서 열린 제1회 루오 와인 문화 축제 개막식의 승리를 따뜻하게 축하해 주세요! 문화는 시골을 활성화하는 데 도움이되며 2023 년 이후 모든 사람들이 나라가 평화 롭고 산과 강이 안전하며 지구에 평화가있는 새로운 시대로 넘어갈 수 있기를 바랍니다! 여러분 모두 새해 복 많이 받으세요! 연속으로 행운을 빕니다! 상서로운 토끼의 해! 새해 복 많이 받으세요!,@懂得珍惜,2023-01-15
67,耽罗文化节,탐라문화제,0,167,文化节#文化节,문화 축제 #문화 축제,@Muhammet,2023-10-26
68,耽罗文化节,탐라문화제,0,689,打起太阳鼓，跳起蹬窝罗💃🏻。#阿昌族阿露窝罗节 #民族特色民族文化,태양 북을 치고 우뤄오 춤을 추세요 💃🏻. #아창 알루워로 축제 #민족 특성 민족 문화,@要勤加锻炼呀～,2024-03-20
69,耽罗文化节,탐라문화제,2:12,55,武鸣罗仙山 大甘屯民族风情文化节,우밍 뤄셴산 다간툰 민족 문화 축제,@秦淮公子,2024-06-12
70,耽罗文化节,탐라문화제,10:00,92,#民族特色民族文化 毕斯卡节日，土家文化盛宴，中国民间少数民族文化之乡～罗水乡，#六月六狂欢节#少数民族的魅力,"#민족특색 소수민족 문화 피스가 축제, 투자 문화 축제, 중국 민속 소수민족 문화의 고향~ 뤄수이샹, #6월 6일 축제 #소수민족의 매력",@小北瓜钓鱼,2022-07-05
71,耽罗文化节,탐라문화제,3:05,197,2023、9、24日—25日，河南罗山县在何家冲学院举行＂第十一届根亲节文化节活动，此次活动，由罗山县统战部，罗姓委员会等承办。,"2023 년 9 월 24 일부터 25 일까지 허난성 뤄산 현, 허자 총 대학에서 열린 ""제 11 회 뿌리 축제 문화 축제 활동, 행사, 뤄산 현 연합 전선 작업부, 뤄 성 이름위원회 및 기타 사업.",@罗三毛,2023-09-26
72,耽罗文化节,탐라문화제,0:54,16,用文化力量激活动漫魅力！10月1日至3日，第四届中国动漫文化产业博览会暨抚州城市动漫游戏文化节，将在江西抚州文昌里历史文化街区举办。#动漫节 #国风动漫 #抖音云漫展,문화의 힘으로 애니메이션의 매력을 발산하세요! 10월 1일부터 3일까지 장시성 푸저우시 원창리 역사문화지구에서 제4회 중국 애니메이션 및 문화 산업 박람회와 푸저우시 애니메이션 및 게임 문화 축제가 개최됩니다. #애니메이션 페스티벌 #컨트리 스타일 애니메이션 #지터버그 클라우드 코믹쇼,@抚州文旅集团,2023-09-19
73,耽罗文化节,탐라문화제,2:37,172,双11，今天三江过多嘎多耶节喽#地方风俗文化 #独乐乐不如众乐乐 #民族特色民族文化,"더블 11, 오늘 산장 오버 돌가도예 축제 #지역문화 #즐거움 #엔터테인먼트 #민족 #민족문화",@🇨🇳风拂阳柳🇨🇳,2023-11-11
74,耽罗文化节,탐라문화제,0:37,176,罗一舟现身桂林艺术节，领诵剧人公约 #罗一舟 #戏剧 #桂林艺术节 #桂林,"뤄이저우, 구이린 예술제 출연, 극작가 대회 낭독회 진행 #뤄이저우 #연극 #구이린예술제 #구이린",@桂林日报社全媒体,2023-10-29
75,耽罗文化节,탐라문화제,0:24,104,#西塘汉服文化周 越罗衫袂迎春风，华夏风姿，邀君共赏。国内古风武侠手游IP一梦江湖，联动西塘汉服文化周。江湖秀场巡游亮相，游园寻梦与君相逢。,"#시탕한복문화주간 중국풍의 한복이 봄바람과 함께 여러분을 초대합니다. 시탕 한복 문화 주간과 연계된 국내 고대 스타일 무협 핸드볼 게임 IP 드림 장후. 장후 쇼 퍼레이드 데뷔, 꿈을 찾아 정원을 순회하며 여러분을 만납니다.",@汉服文化周,2021-12-05
76,耽罗文化节,탐라문화제,2:53,5444,一百二十三集中，蒋宣贵请罗市长站台#淘宝秒杀省钱攻略 #淘好货 #周周秒惊喜,123화에서 장쉬안 구이가 뤄 시장에게 무대에 서달라고 부탁하는 #타오바오초절약팁 #타오초절약 #위클리초절약,@在下懿鸣呀,2024-09-24
77,耽罗文化节,탐라문화제,7:28,100,#国家级非物质文化遗产 #国粹传承 #民间艺术表演 #文艺进万家健康你我他,"#국가무형문화유산 #민족유산계승 #민속예술공연 #만가(萬家)의 문예, 건강한 너와 나",@罗山县喻凤池皮影戏文化传承,2022-09-04
78,耽罗文化节,탐라문화제,2:21,123,2023.10.5-10.6新平县扬武镇第十六届中国彝族民间烟盒舞节欢迎你的到来！想你是挝罗！爱你是挝罗！来吧朋友们扬武欢迎你们！感受一次火一样的盛宴！#上热门 #彝族文化 #民族特色民族文化 #民族的就是世界的 #抖音官方,2023.10.5-10.6 신핑현 양우향에서 열리는 제16회 중국 이족 연통춤 축제에 오신 것을 환영합니다! 당신을 생각하는 것은 라오스 뤄입니다! 당신을 사랑하는 것은 라오스 뤄입니다! 어서 친구 양우가 여러분을 환영합니다! 불 같은 축제를 경험하세요! #뜨거운 #이족문화 #민족민족문화 #민족은세계다 #쉐이크오퍼블릭,@阿神,2023-09-09
79,耽罗文化节,탐라문화제,0:19,2,嘿，你知道吗？在泉州状元街有个得罗人非遗旅拍簪花。咋啦？那里的【蟳埔簪花】套餐只要19.9元，还入选了晋江市新奇体验人气榜呢。这么便宜？对啊，而且没有隐形消费，小姐姐人也很好，还能随时退、过期退，还是金牌好店呢。（注意，叠加秒杀后的价格是19.9元，团购价是40元；）#探店加油 #散心之旅 #拍照打卡圣地 #周末去哪玩 #支持本地,"알고 계셨나요? 취안저우의 스콜라 스트리트에 델로리안의 비유산인 머리핀 여행 사진이 있어요. 왜요? [蟳埔簪花] 패키지는 19.9위안에 불과하며, 진장시에서 인기 있는 신기한 체험 목록에도 올라와 있어요. 이렇게 저렴해요? 예, 숨겨진 소비가없고 숙녀가 매우 친절하며 만료일 이후 언제든지 반품하거나 좋은 금메달 가게로 돌아갈 수 있습니다. (초를 쌓은 후 가격은 19.9 위안이고 단체 구매 가격은 40 위안입니다.) #정찰 및 응원 #확산 #사진 촬영 및 카드의 메카 #주말에 갈 곳 #현지 지원",@得罗人非遗旅拍簪花（五店市店）,2024-11-18
80,耽罗文化节,탐라문화제,0:17,180,彝族服饰亮相“庆州庆｜非遗大理行”活动#在大理爱上生活 #小锤敲过一千年 #有一种叫云南的生活 #非遗文化 #非遗大理行 @DOU+小助手,국빈축전｜비유산 달리 투어'의 이 의상 #달리의 삶과 사랑에 빠지다 #작은 망치로 천년을 #윈난이라는 삶이 있다 #비유산문화 #비유산달리투어 @DOU+작은조력자,@鹤庆融媒,2024-11-20
81,耽罗文化节,탐라문화제,0,205,2023年4月21日我们罗波见,2023년 4월 21일 로보에서 뵙겠습니다.,@谭何容易……,2023-04-19
82,耽罗文化节,탐라문화제,0,212,罗播三月三。#上热门话题🔥🔥🔥 罗播三月初一开幕式，初二初三巡游北帝老爷，欢迎亲们来到来……,"루오 팟 3월 3일. #온더핫토픽 🔥🔥🔥🔥 루오 팟캐스트 3월 1일 개막식, 2일과 3일 북방 황제 노자 퍼레이드, 프로에 오신 것을 환영합니다 ......",@日月精华,2023-04-20
83,耽罗文化节,탐라문화제,0:50,28,2024年1月2日多彩罗婺 美丽霓裳 快闪活动等你来参与 丝路云裳·七彩云南2023民族赛装文化节——中国·楚雄民族时装周系列活动武定分会场活动#丝路云裳七彩云南赛装节,2024년 1월 2일 다채로운 루오우 아름다운 니상 플래시몹이 여러분을 기다립니다 실크로드 윈상 - 일곱 빛깔 윈난 2023 민족 레이스웨어 문화 축제 - 중국 - 추슝 민족 패션 위크 시리즈 활동 우딩 지점 활동 #실크로드 윈상 일곱 빛깔 윈난 레이스웨어 축제,@武定融媒,2023-12-29
84,耽罗文化节,탐라문화제,1:37,63000,这次回老家参加黄石第七届白茶文化节，为家乡的父老乡亲们献歌，演出完又跟村里领导，还有老校长，以及伴舞的兄弟姐妹们回到我们村委会，继续为大家唱歌🎤看到家乡的变化如此大，我感到非常的开心和自豪，感谢这片养育我的土地，祝福我们的家乡越来越好，人民幸福安康！#文化助力乡村振兴 #我为家乡农产品代言 @罗姣（老号） @九歌艺术 @茶余饭后,"이번에는 제 7 회 황시 백차 문화 축제에 참여하기 위해 고향으로 돌아와 고향 사람들이 노래하고, 공연이 끝나고 마을 지도자들과 구 학교 교장, 백 댄서 형제 자매들이 우리 마을 회관으로 돌아와 모두를 위해 계속 노래합니다 🎤 변화의 고향이 너무 큰 것을보고, 나를 키워 준이 땅 덕분에 매우 행복하고 자랑스럽고, 우리 고향을 더 좋고, 사람들이 행복하고 잘 축복 해줍니다. 사람들의 행복과 안녕! #문화는농촌을살린다 #고향농산물을위한나의발언 @뤄자오(구번호) @지우게아트 @티타임디너",@罗姣🌶️,2023-04-12
85,耽罗文化节,탐라문화제,4:58,11,武定2022云上牡丹文化“多彩罗婺”民族服装秀《针尖上的梦》 #彝族文化 #彝族刺绣少数民族服装 #武定彝族,"우딩 2022 구름 위의 모란 문화 ""화려한 뤄우"" 민족 의상 쇼 ""바늘 끝의 꿈"" #이족 문화 #이족 자수 소수 민족 의상 #우딩 이족",@滇壹网视台,2022-03-18
86,耽罗文化节,탐라문화제,0,47,同宗同源，源远流长，长袖善舞，舞凤飞龙#庆典仪式 #祠堂文化,"같은 씨족, 같은 기원, 긴 소매, 춤추는 봉황과 날아다니는 용 #제례 #문중 문화",@堡仕莲,2024-01-18
87,耽罗文化节,탐라문화제,0:19,4,#宣威火腿美食文化节#碗花山博煜基地#灯光秀 #假期去那玩 宣威火腿美食文化旅游节虹桥分会场与您相约8月19到8月21号号，现场不仅有超震撼的灯光秀，还有滚铁环，打沙包，投壶等多种童玩游戏，假期最后一站就带着孩子来碗花山 博煜基地玩游戏兑奖品吧,"#쉔웨이 햄 음식 문화 축제 #보울 플라워 마운틴 보위 기지 #라이트 쇼 #놀이하는 휴일 쉔웨이 햄 음식 문화 관광 축제 홍차오 지점은 8월 19일부터 8월 21일까지 여러분과 만나며, 현장에는 매우 충격적인 라이트 쇼가있을뿐만 아니라 철 링 굴리기, 모래 주머니 놀이, 냄비 던지기 및 기타 종류의 어린이 게임, 휴일의 마지막 목적지, 아이들을 보울 꽃 산 보위 기지로 데려와 게임을 플레이하여 상금을 현금으로 받으세요!",@又乖又可爱,2023-08-15
88,耽罗文化节,탐라문화제,1:25,1073,上饶五府山船坑村，三月三畲族民俗文化旅游节#罗一号 #旅游文化节 #抖出你的家乡 #民俗文化 #三月三,"상라오 우푸샨 순컹촌, 3월 3일 쉬민속문화관광축제 #로원 #관광문화축제 #고향을 흔들어 #민속문화 #3월 3일",@罗一号啦憋王（助农）,2024-04-12
89,耽罗文化节,탐라문화제,4:46,0,豫酒文化大师、教授、博士研究生导师、河南牧业经济学院原校长罗士喜：汉文化的核心价值就是胸怀天下，后知家国情怀。#汉酒文化大会名家谈# @商丘文旅 @商丘文旅投 @商丘古城·睢阳文旅 @河南芒砀山旅游区,"뤄시시, 유 와인 문화 마스터, 교수, 박사 지도교수, 전 허난 목회 경제 대학 교장: 한 문화의 핵심 가치는 세상에 대한 마음을 가지고 가족과 국가의 감정을 아는 것입니다. # 한문화 컨퍼런스 유명인사 토크 # @상취문학관광 @상취문학관광투자 @상취 고대도시-소양문학관광 @허난 망당산 관광특구",@皇沟酒业,2024-11-20
90,耽罗文化节,탐라문화제,1:46,711,横峰县兰子畲族民俗文化系列活动#罗一号 #畲族文化,헝펑현 란지 시 민속 문화 시리즈 #로원 #시 문화,@罗一号助农甄选,2024-04-14
91,耽罗文化节,탐라문화제,0,15,重要声明！视频内容为鹭华国风社团参加厦门汉服文化节时的秀场，本人作为鹭华国风社团活动组织及走秀成员之一（视频中明制翟衣凤冠女士），没有与半月汉服文化馆有相关合作，半月汉服文化馆未经同意，抖音评论冒认走秀视频中出现的婚服与婚服模特为半月汉服文化馆（该账号为商业盈利组织，业务涉及婚服出租跟妆等），也未获得本人同意将视频发至抖音商用账号，经交涉不下架相关内容视频，后续又在微信视频号宁德汉服文化（与抖音半月汉服文化馆交涉成员为同一人）再次发布该纠纷视频。未免后续纠纷问题，现要求半月汉服文化馆删除抖音及视频号该纠纷视频。@半月汉服文化馆 #穿越千年遇见一厦,"중요 공지! 샤먼 한복 문화 축제 쇼에 참가하는 허루카 국립 풍물 협회의 비디오 콘텐츠, 저는 허루카 국립 풍물 협회 활동 조직 및 쇼 회원 중 한 명으로서 (비디오 밍 자이 옷 봉황 왕관 아가씨), 반달 한복 문화 회관, 동의없이 반달 한복 문화 회관, 반달 한복 문화 회관의 웨딩 드레스 및 웨딩 모델에 등장한 쇼 비디오를 식별하기위한 지터 버그 댓글 (상업 수익 창출 기관의 계정, 사업은 메이크업이있는 웨딩 드레스 대여 등을 포함), 지터 버그 상업 계정으로 비디오를 보내는 데 대한 나의 동의를 얻지 못했습니다. 사업에는 메이크업이 포함된 웨딩드레스 대여 등이 포함됨), 또한 지터벅 상업 계정으로 동영상을 보내는 것에 대한 저의 동의를 얻지 않았고, 협상이 동영상 관련 내용을 보류하지 않은 후 위챗 동영상 번호 닝더한푸문화(및 동일인에 대한 지터벅 반달한푸문화관 협상 회원)가 다시 분쟁 동영상을 공개했습니다. 불가피한 후속 분쟁, 이제 반달 한복 문화관은 분쟁 영상의 지터 버그와 동영상 번호를 삭제해야 합니다. 반달한복문화관 #천년의 시간을 여행하며 이시아를 만나다",@Bella-晓兰,2024-11-13
92,耽罗文化节,탐라문화제,0,909,年度夏季资料片版本前瞻·上篇。夏夜星繁喧庙市，中元灯火寄相思。 各位萝萝山山民好呀！桃源年度夏季资料片版本「夏夜庙会 中元寄思」8月8日即将热闹登场，傩文化主题限时活动、创物池、山遇以及桃源乡傩舞演出等内容即将开启萝！ 小花整理了本次版本的前瞻内容说明，快随小花一起来看看新版本前瞻内容上篇的中元主题活动爆料萝！ 更多版本相关内容，还请留意小花的后续报道萝！ #桃源深处有人家 #中元节,"연례 여름 영화 버전 미리보기 - 이전 여름 밤 별빛으로 북적이는 사원 시장과 구정의 등불이 우리의 사랑을 전합니다. 뤄뤄산의 모든 분들께 인사드립니다! 타오 위안 연례 여름 영화 버전의 ""위안의 여름 밤 사원 박람회""8 월 8 일은 활기찬 데뷔, 기간 한정 활동의 누오 문화 테마, 수영장 조성, 산 만남, 타오 위안 타운십 누오 댄스 공연 및 기타 콘텐츠가 곧 루오에게 공개 될 것입니다! 작은 꽃은 위안 이벤트 속보 루오의 테마의 마지막 기사의 예상 콘텐츠 설명 버전을 작은 꽃으로 빠르게 정리하여 새로운 버전의 예상 콘텐츠를 살펴 보았습니다! 더 많은 버전 관련 콘텐츠는 작은 꽃의 후속 보고서에 주목하십시오! #한겨울 축제",@桃源深处有人家,2024-07-29
